total_rewards,mean_rewards,total_lengths,mean_lengths,epsilons
610.0,1973.2892441860465,64.0,163.96656976744185,0.7184490916004768
1434.0,1972.8976034858388,134.0,163.9448075526507,0.7184457830277582
1552.0,1972.5921625544267,152.0,163.93613933236574,0.7184391659280306
633.0,1971.620739666425,81.0,163.87599709934736,0.7184193149945183
2234.0,1971.8108695652174,194.0,163.8978260869565,0.7184126981385691
2400.0,1972.120926864591,188.0,163.91527878349024,0.7184060813435632
1108.0,1971.4956584659913,104.0,163.87192474674384,0.7184027729689137
1154.0,1970.9045553145336,106.0,163.83007953723788,0.7183994646094999
2871.0,1971.5549132947976,221.0,163.871387283237,0.7183630736614769
1742.0,1971.3891696750902,138.0,163.85270758122743,0.7183630736614769
3301.0,1972.3484848484848,233.0,163.9025974025974,0.7183597654848847
1951.0,1972.3330930064888,159.0,163.8990627253064,0.7183564573235272
1686.0,1972.1268011527377,140.0,163.88184438040346,0.7183531491774042
2386.0,1972.4247660187184,184.0,163.8963282937365,0.7183531491774042
2548.0,1972.8388489208633,204.0,163.9251798561151,0.7183531491774042
1345.0,1972.3874910136592,111.0,163.88713156002876,0.718346532930862
1427.0,1971.9956896551723,125.0,163.85919540229884,0.7183432248304426
1564.0,1971.70279971285,114.0,163.82340272792533,0.7183399167452574
1507.0,1971.3694404591104,117.0,163.78981348637015,0.7183333006205899
2118.0,1971.4745519713263,168.0,163.79283154121865,0.7183333006205899
1365.0,1971.0401146131805,119.0,163.76074498567334,0.7183233765478442
2162.0,1971.176807444524,162.0,163.7594846098783,0.7183233765478442
1062.0,1970.5264663805435,96.0,163.7110157367668,0.7183233765478442
1903.0,1970.4781987133667,151.0,163.70192994996427,0.7183233765478442
1840.0,1970.385,146.0,163.68928571428572,0.7183167605755166
1365.0,1969.9528907922913,125.0,163.66167023554604,0.7183134526122036
1288.0,1969.4664764621969,118.0,163.62910128388017,0.7183035288136663
1260.0,1968.96079828938,118.0,163.59657875980042,0.7183002209112876
1325.0,1968.5021367521367,167.0,163.59900284900286,0.7182969130241424
2528.0,1968.9003558718862,222.0,163.6405693950178,0.7182969130241424
2603.0,1969.3513513513512,193.0,163.66145092460883,0.7182836816278942
1579.0,1969.0739161336176,151.0,163.65245202558634,0.718280373816915
1842.0,1968.9836647727273,148.0,163.64133522727272,0.718280373816915
1015.0,1968.306600425834,109.0,163.60255500354862,0.7182770660211688
442.0,1967.2241134751773,66.0,163.53333333333333,0.7182770660211688
1697.0,1967.0326009922042,143.0,163.51878100637845,0.7182770660211688
1687.0,1966.8342776203965,155.0,163.5127478753541,0.7182770660211688
1979.0,1966.8428874734607,161.0,163.5109695682944,0.7182737582406555
2016.0,1966.8776520509193,168.0,163.51414427157002,0.7182671427253274
4018.0,1968.3272084805653,300.0,163.61060070671377,0.7182638349905125
1247.0,1967.8177966101696,109.0,163.57203389830508,0.7182506042035787
2295.0,1968.0486944248412,187.0,163.58856739590684,0.7182506042035787
3955.0,1969.4499294781383,279.0,163.66995768688292,0.7182506042035787
3891.0,1970.8040873854827,251.0,163.73150105708245,0.7182472965449263
2295.0,1971.0323943661972,187.0,163.74788732394367,0.7182472965449263
616.0,1970.07881773399,74.0,163.6847290640394,0.7182439889015062
1123.0,1969.4831223628692,107.0,163.64486638537272,0.7182406812733183
3967.0,1970.8868587491215,315.0,163.7512297962052,0.7182373736603626
1446.0,1970.5182584269662,138.0,163.73314606741573,0.7182373736603626
897.0,1969.7649122807018,109.0,163.69473684210527,0.7182373736603626
2441.0,1970.0953716690042,209.0,163.72650771388498,0.718234066062639
2655.0,1970.5753328661528,219.0,163.76524176594253,0.7182307584801474
930.0,1969.8466386554621,96.0,163.71778711484595,0.7182307584801474
2248.0,1970.041287613716,176.0,163.72638208537438,0.7182241433608599
1086.0,1969.423076923077,104.0,163.6846153846154,0.7182241433608599
1821.0,1969.319357092942,153.0,163.67714884696016,0.7182208358240639
1936.0,1969.296089385475,154.0,163.6703910614525,0.7182076058291965
2616.0,1969.7473831123516,190.0,163.68876482903002,0.7182076058291965
2004.0,1969.771269177127,162.0,163.6875871687587,0.7181778392317782
1252.0,1969.2710801393728,138.0,163.66968641114983,0.7181712245998928
2242.0,1969.4610027855153,198.0,163.69359331476323,0.7181679173067962
3102.0,1970.24913013222,242.0,163.74808629088378,0.7181679173067962
837.0,1969.461057023644,101.0,163.70445062586927,0.718154688286715
2244.0,1969.6518415566366,178.0,163.7143849895761,0.7181513810697707
1655.0,1969.4333333333334,137.0,163.69583333333333,0.7181414595103192
2477.0,1969.7855655794588,195.0,163.7175572519084,0.7181348452135018
1950.0,1969.7718446601941,164.0,163.71775312066575,0.7181348452135018
1217.0,1969.2501732501732,135.0,163.6978516978517,0.7181315380879381
3464.0,1970.2853185595568,246.0,163.75484764542935,0.7181315380879381
1254.0,1969.7896193771626,126.0,163.7287197231834,0.7181282309776041
4490.0,1971.5325034578148,368.0,163.86998616874135,0.7181282309776041
1079.0,1970.9156876295785,131.0,163.84727021423635,0.7181249238825
2642.0,1971.379143646409,210.0,163.87914364640883,0.7181216168026255
3765.0,1972.6169772256728,255.0,163.94202898550725,0.7181216168026255
1060.0,1971.9875862068966,112.0,163.90620689655174,0.7181183097379807
2352.0,1972.249483115093,188.0,163.92281185389388,0.7181150026885654
986.0,1971.5702479338843,98.0,163.87741046831957,0.7181150026885654
2339.0,1971.8231245698555,179.0,163.88781830695115,0.7181150026885654
1178.0,1971.277166437414,108.0,163.8493810178817,0.7181116956543797
2144.0,1971.3958762886598,210.0,163.88109965635738,0.7181083886354234
1754.0,1971.246565934066,144.0,163.86744505494505,0.7180951607118907
1826.0,1971.146877144818,134.0,163.84694577899793,0.7180951607118907
1026.0,1970.4986282578875,110.0,163.81001371742113,0.7180885468414991
2137.0,1970.6127484578478,169.0,163.8135709389993,0.7180885468414991
4039.0,1972.0294520547945,303.0,163.90890410958903,0.7180753192834625
918.0,1971.3080082135523,84.0,163.8542094455852,0.7180687055958164
1102.0,1970.7134062927496,92.0,163.80506155950752,0.7180587851785608
761.0,1969.8865345181134,85.0,163.7511961722488,0.7180587851785608
1285.0,1969.4187158469945,123.0,163.7233606557377,0.7180554784032657
2325.0,1969.661433447099,181.0,163.73515358361774,0.71804886489836
1242.0,1969.1650750341064,130.0,163.71214188267393,0.7180455581687493
1557.0,1968.8841172460805,139.0,163.69529652351738,0.7180455581687493
2749.0,1969.4155313351498,217.0,163.7316076294278,0.7180389447552119
1973.0,1969.417971409122,163.0,163.73110959836623,0.7180389447552119
1610.0,1969.1734693877552,156.0,163.72585034013605,0.7180323314025859
3933.0,1970.5084976206663,281.0,163.80557443915703,0.7180323314025859
2510.0,1970.875,172.0,163.8111413043478,0.7180290247491147
2231.0,1971.0515953835709,179.0,163.8214528173795,0.718025718110871
3519.0,1972.101763907734,251.0,163.88059701492537,0.718025718110871
2287.0,1972.3152542372882,189.0,163.89762711864407,0.7180157982875054
4015.0,1973.69918699187,329.0,164.00948509485096,0.7180157982875054
1230.0,1973.1956668923494,118.0,163.97833446174678,0.7180091851480653
2332.0,1973.4384303112313,168.0,163.9810554803789,0.7179959590519116
2288.0,1973.6511156186612,198.0,164.00405679513185,0.7179959590519116
2198.0,1973.8027027027026,176.0,164.01216216216216,0.7179893460951968
708.0,1972.9480081026334,70.0,163.9486833220797,0.7179893460951968
1799.0,1972.8306342780027,159.0,163.94534412955466,0.7179761203644887
1177.0,1972.2939986513823,115.0,163.91233985165206,0.7179761203644887
1921.0,1972.2594339622642,145.0,163.89959568733153,0.717969507590494
1178.0,1971.7245791245791,118.0,163.86868686868686,0.7179628948774052
2646.0,1972.1783310901749,182.0,163.88088829071333,0.7179628948774052
990.0,1971.5178211163416,98.0,163.83658372562206,0.7179529759219686
2251.0,1971.7056451612902,161.0,163.83467741935485,0.7179529759219686
1592.0,1971.4506380120886,122.0,163.8065815983882,0.7179496696339419
3835.0,1972.7013422818793,279.0,163.88389261744967,0.7179463633611413
1938.0,1972.6780684104629,170.0,163.8879946344735,0.717933138422197
2246.0,1972.8612600536194,170.0,163.89209115281503,0.7179199137268628
3753.0,1974.0535833891493,255.0,163.95311453449432,0.7179199137268628
2356.0,1974.309236947791,180.0,163.96385542168676,0.7179099953652287
1366.0,1973.9023411371238,126.0,163.93846153846152,0.7179066892751343
1408.0,1973.524064171123,134.0,163.91844919786095,0.7178901590530372
1226.0,1973.0247160988645,132.0,163.89712758851036,0.7178868530542922
1018.0,1972.3871829105474,106.0,163.8584779706275,0.717883547070772
2466.0,1972.716477651768,194.0,163.8785857238159,0.7178802411024763
3152.0,1973.5026666666668,238.0,163.928,0.7178802411024763
2194.0,1973.649566955363,196.0,163.9493670886076,0.7178736292115583
1292.0,1973.1957390146472,114.0,163.91611185086552,0.7178703232889359
1362.0,1972.7890884896874,122.0,163.8882235528942,0.7178703232889359
2537.0,1973.1642287234042,185.0,163.90226063829786,0.7178703232889359
1812.0,1973.057142857143,166.0,163.90365448504983,0.7178703232889359
3502.0,1974.0723771580344,258.0,163.96613545816734,0.7178604056124142
3439.0,1975.0444591904445,263.0,164.0318513603185,0.7178570997506886
1703.0,1974.8640583554377,153.0,164.02453580901857,0.7178570997506886
5035.0,1976.8919814446654,345.0,164.14446653412855,0.717853793904187
1928.0,1976.8596026490065,166.0,164.1456953642384,0.717853793904187
1585.0,1976.6002647253474,141.0,164.13037723362012,0.7178504880729094
1463.0,1976.260582010582,117.0,164.09920634920636,0.7178504880729094
3345.0,1977.1652346331791,233.0,164.1447455386649,0.7178504880729094
1299.0,1976.7173051519155,113.0,164.110964332893,0.7178504880729094
4389.0,1978.3095709570957,295.0,164.1973597359736,0.7178471822568556
1108.0,1977.735488126649,96.0,164.15237467018468,0.7178339591448779
847.0,1976.9901120632828,89.0,164.10283454185893,0.7178306534049425
1428.0,1976.6284584980237,122.0,164.07509881422925,0.7178273476802305
2550.0,1977.0059249506255,190.0,164.0921658986175,0.7178240419707419
2512.0,1977.3578947368421,216.0,164.1263157894737,0.7178108192850202
2289.0,1977.5627876397107,159.0,164.12294543063774,0.7178075136516475
968.0,1976.8994743758212,98.0,164.07950065703022,0.7178075136516475
1304.0,1976.457649376231,136.0,164.06106369008535,0.717800902430571
1249.0,1975.9803149606298,129.0,164.03805774278214,0.717797596842867
813.0,1975.2177049180327,83.0,163.98491803278688,0.7177942912703859
3501.0,1976.2175622542595,263.0,164.04980340760156,0.7177909857131274
1751.0,1976.0700720366733,161.0,164.04780615586117,0.7177909857131274
1454.0,1975.7284031413612,104.0,164.00850785340313,0.7177876801710915
1613.0,1975.491170699804,141.0,163.99345977763244,0.7177843746442781
2483.0,1975.8228758169935,217.0,164.0281045751634,0.7177843746442781
1493.0,1975.5075114304377,137.0,164.01045068582627,0.7177843746442781
3012.0,1976.1840731070497,212.0,164.04177545691905,0.7177810691326872
1948.0,1976.1656881930855,156.0,164.0365296803653,0.717767847238547
2099.0,1976.2457627118645,155.0,164.03063885267275,0.7177645418030675
2456.0,1976.5583061889251,180.0,164.04104234527688,0.7177645418030675
2500.0,1976.8990885416667,212.0,164.072265625,0.71776123638281
1995.0,1976.910865322056,179.0,164.08197787898504,0.71776123638281
847.0,1976.1762028608582,87.0,164.03185955786736,0.7177579309777745
1065.0,1975.584145549058,109.0,163.99610136452242,0.7177480148539993
2313.0,1975.8032467532466,161.0,163.99415584415584,0.7177480148539993
689.0,1974.9682024659312,81.0,163.9402985074627,0.7177480148539993
2066.0,1975.0272373540856,172.0,163.9455252918288,0.717744709509851
3931.0,1976.2948801036941,279.0,164.0200907323396,0.7177380988672194
1716.0,1976.1262953367875,134.0,164.00064766839378,0.7177347935687358
1041.0,1975.5210355987056,91.0,163.95339805825242,0.7177314882854737
1173.0,1975.0019404915913,117.0,163.92302716688226,0.717728183017433
1737.0,1974.8480930833873,135.0,163.90433096315448,0.7177215725270153
2160.0,1974.9677002583978,170.0,163.90826873385012,0.7177182673046382
849.0,1974.2408005164623,77.0,163.85216268560362,0.7177149620974822
2943.0,1974.8658064516128,221.0,163.8890322580645,0.7177149620974822
893.0,1974.1682785299806,91.0,163.84203739522889,0.7177149620974822
1772.0,1974.0380154639174,150.0,163.83311855670104,0.7177116569055472
1992.0,1974.049581455248,162.0,163.8319381841597,0.7177083517288331
4140.0,1975.4433719433719,302.0,163.9208494208494,0.7176984362900157
1955.0,1975.4302250803858,165.0,163.92154340836012,0.7176852159180149
1205.0,1974.935089974293,107.0,163.8849614395887,0.7176852159180149
2434.0,1975.2299293513167,218.0,163.91971740526654,0.7176852159180149
1655.0,1975.0243902439024,133.0,163.89987163029525,0.7176786058233371
1801.0,1974.9127645926876,149.0,163.89031430404106,0.7176753007988286
2333.0,1975.1423076923077,191.0,163.90769230769232,0.7176719957895402
2220.0,1975.2991672005126,180.0,163.91800128122998,0.7176686907954719
1946.0,1975.2804097311139,164.0,163.9180537772087,0.7176653858166236
1132.0,1974.7408829174665,120.0,163.88995521433142,0.7176620808529953
1050.0,1974.1496163682864,102.0,163.85038363171356,0.7176587759045869
1261.0,1973.69392971246,121.0,163.82300319488817,0.7176554709713983
1685.0,1973.5095785440612,135.0,163.80459770114942,0.7176488611506802
1702.0,1973.3363114231015,184.0,163.8174856413529,0.7176389465337498
2450.0,1973.640306122449,198.0,163.83928571428572,0.7176224224765864
2723.0,1974.1179094964946,195.0,163.8591459528362,0.7176224224765864
2738.0,1974.604458598726,204.0,163.88471337579617,0.7176224224765864
1521.0,1974.3157224697645,129.0,163.86250795671546,0.7176191177108111
3817.0,1975.487913486005,277.0,163.93447837150129,0.717605898799899
1484.0,1975.1754609027337,142.0,163.9205340114431,0.717605898799899
2518.0,1975.520330368488,226.0,163.9599745870394,0.7175959847765114
3147.0,1976.264126984127,213.0,163.9911111111111,0.717592680132486
1081.0,1975.6960659898477,107.0,163.95494923857868,0.7175794617085677
866.0,1974.9923906150918,84.0,163.90424857324032,0.7175728525879176
2951.0,1975.6108998732573,213.0,163.93536121673003,0.7175728525879176
939.0,1974.9544015199494,91.0,163.88917036098798,0.7175695480504195
3916.0,1976.182911392405,272.0,163.95759493670886,0.7175695480504195
1279.0,1975.741935483871,119.0,163.9291587602783,0.7175695480504195
2358.0,1975.9835651074588,206.0,163.95575221238937,0.7175695480504195
2889.0,1976.5603284902086,255.0,164.01326595072646,0.7175695480504195
3036.0,1977.2291666666667,222.0,164.04987373737373,0.7175662435281394
2512.0,1977.5665615141957,204.0,164.07507886435332,0.7175662435281394
1258.0,1977.1128625472888,116.0,164.04476670870113,0.7175662435281394
1237.0,1976.6465028355387,131.0,164.0239445494644,0.7175431122982744
3309.0,1977.485516372796,237.0,164.0698992443325,0.7175398078977351
1465.0,1977.1629955947137,151.0,164.06167400881057,0.7175398078977351
1936.0,1977.137106918239,180.0,164.07169811320756,0.7175398078977351
2157.0,1977.250157133878,169.0,164.07479572595852,0.7175298947874208
2097.0,1977.3253768844222,181.0,164.0854271356784,0.7175298947874208
1827.0,1977.2310106716886,151.0,164.07721280602635,0.7175265904477502
1222.0,1976.7572145545796,122.0,164.0508155583438,0.7175166775200404
1604.0,1976.523510971787,156.0,164.04576802507836,0.7175133732412375
1055.0,1975.9461152882207,109.0,164.01127819548873,0.7175133732412375
2526.0,1976.2905447714465,198.0,164.03256105197244,0.7175001562781926
2290.0,1976.4868585732165,178.0,164.0413016270338,0.7175001562781926
2388.0,1976.744215134459,194.0,164.06003752345217,0.7175001562781926
1123.0,1976.210625,111.0,164.026875,0.7174902437156818
2233.0,1976.371018113679,169.0,164.02998126171144,0.7174902437156818
3377.0,1977.24531835206,227.0,164.0692883895131,0.7174869395586109
1307.0,1976.8271990018716,141.0,164.0548970679975,0.7174803312901173
2890.0,1977.3965087281795,198.0,164.07605985037407,0.7174803312901173
2147.0,1977.5021806853583,169.0,164.0791277258567,0.7174671149357221
2345.0,1977.73100871731,197.0,164.09962640099627,0.7174638108851629
1713.0,1977.5662725575608,159.0,164.09645301804605,0.7174638108851629
1473.0,1977.2524875621891,139.0,164.08084577114428,0.7174605068498192
1305.0,1976.8346799254196,111.0,164.04785581106276,0.7174605068498192
1031.0,1976.247204968944,93.0,164.00372670807454,0.7174538988247788
962.0,1975.6176288019863,104.0,163.96648044692736,0.7174505948350819
1108.0,1975.0794044665013,116.0,163.93672456575683,0.7174505948350819
1191.0,1974.5933044017358,127.0,163.91382517048976,0.7174340751148265
2774.0,1975.0885997521684,210.0,163.94237918215615,0.7174208596124935
2451.0,1975.3832817337461,215.0,163.97399380804953,0.7174175557749474
1368.0,1975.0074257425742,118.0,163.94554455445544,0.7174076443535969
1049.0,1974.43475572047,103.0,163.9078540507112,0.7174076443535969
2125.0,1974.5278121137208,171.0,163.91223733003707,0.7173977330691768
1285.0,1974.101914762199,121.0,163.88573193329216,0.7173845182362829
2674.0,1974.533950617284,222.0,163.9216049382716,0.7173779109111202
1360.0,1974.1548426896977,104.0,163.88463911165948,0.7173779109111202
5110.0,1976.0881627620222,364.0,164.00801479654749,0.7173646964433606
1400.0,1975.7332101047443,120.0,163.98089956869993,0.7173613928644549
2710.0,1976.1853448275863,204.0,164.0055418719212,0.7173580893007626
869.0,1975.504,91.0,163.96061538461538,0.7173580893007626
2348.0,1975.7330873308733,190.0,163.97662976629766,0.7173481787009661
1250.0,1975.2870313460357,134.0,163.95820528580208,0.7173481787009661
775.0,1974.5497542997543,81.0,163.90724815724815,0.7173382682380887
1754.0,1974.414364640884,156.0,163.902394106814,0.7173382682380887
1333.0,1974.0208588957055,143.0,163.88957055214723,0.7173382682380887
1803.0,1973.916002452483,155.0,163.88412017167383,0.7173382682380887
334.0,1972.9111519607843,46.0,163.81188725490196,0.7173382682380887
474.0,1971.9932639314145,60.0,163.74831598285365,0.7173316613389022
1202.0,1971.5220318237455,132.0,163.72888616891066,0.7173283579121283
1604.0,1971.297247706422,116.0,163.69969418960244,0.7173250545005673
1187.0,1970.817848410758,123.0,163.67481662591686,0.7173250545005673
2246.0,1970.9859499083689,164.0,163.67501527183873,0.7173184477230833
1967.0,1970.9835164835165,167.0,163.6770451770452,0.7173184477230833
2361.0,1971.221476510067,203.0,163.70103721781575,0.7173184477230833
1112.0,1970.6975609756098,104.0,163.66463414634146,0.7173184477230833
2572.0,1971.0639853747714,236.0,163.70871419865935,0.7173151443571603
1637.0,1970.8605359317905,123.0,163.683922046285,0.7173085376709517
1980.0,1970.8660986001216,176.0,163.69141813755326,0.7173019310455927
2826.0,1971.3862530413626,188.0,163.70620437956205,0.717288717977421
1367.0,1971.0188449848024,121.0,163.6802431610942,0.7172854147484082
2769.0,1971.503645200486,219.0,163.7138517618469,0.7172854147484082
1153.0,1971.0066788099575,119.0,163.68670309653916,0.7172788083360182
2021.0,1971.0370145631068,173.0,163.69235436893203,0.7172788083360182
2330.0,1971.2546998180715,174.0,163.698605215282,0.7172755051526408
1222.0,1970.800606060606,118.0,163.67090909090908,0.7172655956937787
2849.0,1971.3325257419745,211.0,163.69957601453663,0.7172556863718198
2005.0,1971.3529055690074,149.0,163.6906779661017,0.7172556863718198
2113.0,1971.438596491228,189.0,163.7059891107078,0.7172556863718198
2268.0,1971.6178960096736,184.0,163.71825876662635,0.717249080233237
1068.0,1971.0719033232629,118.0,163.6906344410876,0.717249080233237
1711.0,1970.9148550724638,129.0,163.66968599033817,0.7172424741554987
2010.0,1970.9384429692216,178.0,163.67833433916718,0.7172424741554987
955.0,1970.325693606755,115.0,163.64897466827503,0.7172424741554987
1855.0,1970.2561784207353,197.0,163.66907775768536,0.717239171139446
2267.0,1970.434939759036,169.0,163.6722891566265,0.717225959227344
4206.0,1971.7808549066826,286.0,163.74593618302228,0.717225959227344
2146.0,1971.8856799037305,178.0,163.75451263537906,0.7172127475586121
1435.0,1971.562838244137,143.0,163.74203247143717,0.7172127475586121
1944.0,1971.5462740384614,168.0,163.74459134615384,0.7172061418155085
2033.0,1971.583183183183,171.0,163.74894894894894,0.7172028389667721
1945.0,1971.5672268907563,161.0,163.74729891956784,0.7172028389667721
1759.0,1971.4397120575884,159.0,163.74445110977805,0.7171896277239271
2564.0,1971.794964028777,202.0,163.7673860911271,0.7171797194514973
2152.0,1971.9029358897544,190.0,163.78310365488318,0.7171797194514973
2711.0,1972.3455089820359,215.0,163.81377245508983,0.7171764167244401
2611.0,1972.727707959306,213.0,163.84320766008378,0.7171764167244401
4070.0,1973.982057416268,286.0,163.91626794258374,0.7171764167244401
1143.0,1973.4853556485355,99.0,163.8774656306037,0.7171731140125924
3828.0,1974.5931899641578,268.0,163.93966547192355,0.7171731140125924
3722.0,1975.6364179104478,238.0,163.98388059701492,0.7171665086345257
2562.0,1975.986276849642,216.0,164.01491646778044,0.7171566006814957
1363.0,1975.6207513416816,127.0,163.99284436493738,0.7171499954555216
1829.0,1975.5333730631705,173.0,163.99821215733016,0.7171433902903837
722.0,1974.7867778439547,96.0,163.95771292435973,0.7171433902903837
1188.0,1974.3184523809523,116.0,163.92916666666667,0.7171301801426136
2352.0,1974.5431290898275,188.0,163.94348602022606,0.7171268776436929
2286.0,1974.7282996432818,166.0,163.9447086801427,0.7171268776436929
1140.0,1974.2323232323233,104.0,163.9090909090909,0.7171235751599806
2038.0,1974.270190023753,190.0,163.9245843230404,0.7171103653772155
923.0,1973.646290801187,93.0,163.88249258160238,0.7171103653772155
1464.0,1973.344009489917,138.0,163.86714116251483,0.7171103653772155
2468.0,1973.6372258446947,194.0,163.88500296384115,0.7171037605770824
2816.0,1974.1362559241707,214.0,163.91469194312796,0.717083946541674
2310.0,1974.3351095322676,192.0,163.93132030787447,0.717083946541674
2070.0,1974.3917159763314,172.0,163.93609467455622,0.7170806442556663
1823.0,1974.3021880544056,149.0,163.92726197516262,0.7170740397292735
1542.0,1974.0466903073286,130.0,163.90721040189126,0.7170707374888883
1949.0,1974.0318960425282,167.0,163.9090372120496,0.7170674352637104
2873.0,1974.5625737898465,229.0,163.94746162927981,0.7170674352637104
2659.0,1974.966371681416,217.0,163.9787610619469,0.7170641330537398
1058.0,1974.4257075471698,108.0,163.94575471698113,0.7170641330537398
1203.0,1973.9711255156158,117.0,163.91809074837948,0.7170641330537398
1785.0,1973.8598351001178,157.0,163.91401648998823,0.7170608308589764
1869.0,1973.7981165391407,145.0,163.90288404944084,0.7170608308589764
1272.0,1973.3852941176472,122.0,163.87823529411764,0.7170476222319935
1914.0,1973.35038212816,158.0,163.8747795414462,0.7170476222319935
2082.0,1973.4142185663925,166.0,163.87602820211515,0.7170476222319935
845.0,1972.7516147974163,89.0,163.8320610687023,0.717044320113265
2037.0,1972.7893192488264,171.0,163.8362676056338,0.7170410180097434
1328.0,1972.4111436950147,104.0,163.80117302052787,0.7170410180097434
1798.0,1972.3089097303634,152.0,163.7942555685815,0.7170377159214285
3889.0,1973.4317516110134,265.0,163.85354422964264,0.7170311117904186
1742.0,1973.2962529274005,144.0,163.84192037470726,0.7170245077202346
2195.0,1973.4259801053247,217.0,163.87302516091282,0.7170112997623425
2296.0,1973.6146198830409,170.0,163.8766081871345,0.7170112997623425
567.0,1972.79251899474,65.0,163.8188194038574,0.7170112997623425
2206.0,1972.928738317757,162.0,163.8177570093458,0.7170046958746331
4609.0,1974.4676007005253,339.0,163.92002335084646,0.7170013939535874
2575.0,1974.8179696616103,211.0,163.9474912485414,0.7170013939535874
2741.0,1975.26472303207,205.0,163.97142857142856,0.7170013939535874
2066.0,1975.317599067599,172.0,163.97610722610722,0.7170013939535874
2391.0,1975.5596971461853,173.0,163.98136284216656,0.7169980920477476
2746.0,1976.0081490104774,232.0,164.0209545983702,0.7169980920477476
2212.0,1976.1454333915067,178.0,164.02908667830133,0.7169815827466339
3159.0,1976.8331395348837,251.0,164.0796511627907,0.7169782809320279
2857.0,1977.3445671121442,227.0,164.116211504939,0.7169617720870769
1913.0,1977.3072009291523,173.0,164.12137049941927,0.7169584703637021
2208.0,1977.4410911201394,170.0,164.12478235635518,0.7169551686555322
2443.0,1977.7111368909514,185.0,164.13689095127611,0.7169551686555322
1747.0,1977.5773913043479,125.0,164.11420289855073,0.7169485652848071
1278.0,1977.1720741599072,114.0,164.08516801853997,0.7169485652848071
1025.0,1976.6207295888826,113.0,164.05558772437755,0.7169452636222517
2264.0,1976.787037037037,192.0,164.07175925925927,0.7169386603427549
1940.0,1976.7657605552342,156.0,164.0670908039329,0.7169386603427549
968.0,1976.1826589595375,94.0,164.02658959537573,0.7169386603427549
2964.0,1976.7533217793184,258.0,164.08087810514155,0.7169353587258134
389.0,1975.8366050808313,51.0,164.01558891454965,0.7169353587258134
2380.0,1976.069821119446,184.0,164.0271206001154,0.7169353587258134
701.0,1975.3344867358708,89.0,163.9838523644752,0.7169320571240763
4148.0,1976.5867435158502,286.0,164.0541786743516,0.7169254539662152
2698.0,1977.0023041474653,224.0,164.08870967741936,0.7169254539662152
2287.0,1977.1807714450201,171.0,164.09268854346575,0.7168957405084436
2490.0,1977.47583429229,190.0,164.10759493670886,0.7168858362961876
937.0,1976.877515813686,97.0,164.06900517538816,0.7168858362961876
1396.0,1976.5436781609196,122.0,164.0448275862069,0.7168858362961876
2320.0,1976.7409534750143,178.0,164.05284319356693,0.7168759322207624
1260.0,1976.3295063145808,124.0,164.02985074626866,0.7168693295798284
1702.0,1976.172117039587,132.0,164.0114744693058,0.7168660282821661
296.0,1975.2087155963302,52.0,163.94724770642202,0.7168594257324504
488.0,1974.356446991404,64.0,163.88997134670487,0.7168528232435462
2372.0,1974.5841924398626,192.0,163.90607101947307,0.7168528232435462
1657.0,1974.4024041213509,149.0,163.89753863766458,0.7168462208154528
757.0,1973.7059496567506,81.0,163.85011441647598,0.71684291962421
1553.0,1973.4654088050315,153.0,163.84391080617496,0.71684291962421
2339.0,1973.6742857142858,159.0,163.84114285714287,0.7168396184481697
2399.0,1973.9171901770417,195.0,163.85893774985723,0.7168363172873319
1971.0,1973.9155251141553,165.0,163.8595890410959,0.7168330161416965
5026.0,1975.656588705077,354.0,163.96805476326298,0.7168264138960324
2462.0,1975.933865450399,202.0,163.9897377423033,0.7168231127960036
1359.0,1975.5823361823361,127.0,163.96866096866097,0.7168231127960036
1873.0,1975.5239179954442,151.0,163.96127562642369,0.7168165106415524
1668.0,1975.348890153671,130.0,163.9419464997154,0.7168132095871297
991.0,1974.7889647326508,91.0,163.9004550625711,0.7168099085479089
1861.0,1974.7242751563388,141.0,163.88743604320638,0.7168099085479089
700.0,1974.0,102.0,163.85227272727272,0.7167868016990102
976.0,1973.4332765474162,104.0,163.8182850653038,0.716783500781402
1963.0,1973.427355278093,161.0,163.816685584563,0.7167768989917892
1836.0,1973.3494044242768,148.0,163.80771412365286,0.7167768989917892
1062.0,1972.8327664399094,92.0,163.76700680272108,0.7167702972629808
656.0,1972.086685552408,70.0,163.71388101983004,0.7167669964213781
1278.0,1971.693657984145,128.0,163.69365798414495,0.7167669964213781
2744.0,1972.1307300509338,212.0,163.7209960384833,0.7167636955949763
1539.0,1971.8857466063348,133.0,163.70361990950227,0.7167636955949763
1900.0,1971.8451102317695,158.0,163.70039570378745,0.7167636955949763
2428.0,1972.102824858757,192.0,163.71638418079095,0.7167636955949763
1919.0,1972.072840203275,149.0,163.70807453416148,0.7167636955949763
3173.0,1972.7505643340858,261.0,163.7629796839729,0.7167603947837754
2375.0,1972.9774393683024,175.0,163.76931754089114,0.7167504924413769
2219.0,1973.1161217587373,173.0,163.77452085682074,0.7167471916909786
1385.0,1972.7847887323944,131.0,163.75605633802817,0.7167471916909786
962.0,1972.2156531531532,96.0,163.71790540540542,0.7167306881669927
2392.0,1972.451885199775,186.0,163.73044456949916,0.7167240868637997
570.0,1971.6631046119235,68.0,163.6766029246344,0.7167141850230101
2094.0,1971.7318718381114,174.0,163.6824058459809,0.7167108844398132
2530.0,1972.0455056179776,186.0,163.69494382022472,0.7167108844398132
